	arginase+ cells	carbohydrate metabolic cells	chaetal sacs	eleocytes	epidermis	globin+ cells	gut	ldlrr+ cells	lipoxygenase+ cells	lumbrokinase+ cells	metanephridia	muscle	neurons	piwi+ cells	polycystin cells	secretory	unnanotated	vigilin+ cells
PrileiEVm032755t1	0	0	1	2	23	7	17	0	2	1	1	56	8	9	5	0	1	0
PrileiEVm032761t1	0	0	0	2	3	2	6	0	1	0	0	2	2	11	0	5	0	0
PrileiEVm032774t1	0	1	0	6	24	7	19	0	1	0	0	7	7	20	8	0	3	1
PrileiEVm032834t1	1	0	0	0	5	0	52	0	0	0	0	2	1	6	11	0	1	0
PrileiEVm032855t1	9	11	55	79	411	70	173	11	18	17	6	294	237	656	74	23	47	21
PrileiEVm032867t1	0	0	2	0	0	0	4	0	0	0	0	2	0	5	0	1	0	0
PrileiEVm032868t1	2	1	4	12	20	7	46	1	6	4	1	7	7	30	1	0	1	0
PrileiEVm032871t1	0	0	0	1	7	3	5	0	0	0	0	16	17	10	2	1	0	2
PrileiEVm032886t1	0	0	1	0	2	0	2	0	6	0	0	2	1	4	1	0	0	0
PrileiEVm032901t1	1	1	2	7	27	12	18	2	1	3	0	13	13	42	3	0	1	3
PrileiEVm032910t1	0	0	4	1	4	2	3	0	1	0	0	44	33	12	8	1	1	0
PrileiEVm032946t1	1	0	1	2	4	1	3	1	3	0	0	2	0	13	3	3	0	0
PrileiEVm032956t1	0	0	1	0	8	1	9	0	1	0	0	0	0	3	3	0	0	1
PrileiEVm032977t1	0	0	5	5	12	8	13	0	2	0	1	8	7	10	2	2	1	1
PrileiEVm032994t1	0	0	0	0	6	1	4	0	1	0	0	0	1	7	0	0	0	0
PrileiEVm033010t1	2	3	16	13	68	26	70	2	4	4	3	33	31	116	17	1	5	17
PrileiEVm033020t1	0	1	0	5	2	70	2	0	1	0	0	5	2	8	1	0	0	0
PrileiEVm033043t1	3	3	30	12	122	38	52	1	24	4	4	174	185	56	90	8	112	21
PrileiEVm033052t1	0	0	1	8	20	4	13	0	1	0	1	4	13	6	0	0	2	0
PrileiEVm033071t1	0	0	5	0	13	0	8	0	0	0	0	2	1	17	2	0	1	3
PrileiEVm033086t1	1	0	2	0	19	0	1	0	0	0	0	4	2	8	2	0	0	0
PrileiEVm033087t1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PrileiEVm033105t1	0	0	0	0	1	0	4	0	0	0	0	4	4	1	0	0	0	0
PrileiEVm033176t1	11	4	10	17	70	16	181	2	8	5	26	238	92	96	44	6	6	9
PrileiEVm033179t1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
PrileiEVm033188t1	0	0	1	1	8	1	2	0	1	2	0	4	2	11	0	1	0	1
PrileiEVm033189t1	1	1	1	3	5	5	1	0	1	0	0	7	3	8	1	0	2	0
PrileiEVm033190t1	3	0	9	2	28	11	68	0	12	10	0	15	5	464	5	3	17	3
PrileiEVm033200t1	0	0	0	0	3	3	4	0	0	1	0	7	2	8	1	0	0	0
PrileiEVm033201t1	0	0	1	1	3	1	0	0	0	0	1	0	2	1	0	0	0	0
PrileiEVm033207t1	4	2	22	23	84	19	58	1	10	3	4	47	31	88	25	1	5	8
PrileiEVm033212t1	0	0	12	3	19	4	8	0	0	0	0	142	10	17	7	0	0	0
PrileiEVm033220t1	2	2	23	19	108	42	64	7	6	11	0	45	56	222	26	10	15	8
PrileiEVm033239t1	0	0	0	0	4	1	0	0	0	0	0	0	1	2	0	0	0	0
PrileiEVm033297t1	2	1	0	6	19	7	24	0	0	0	0	3	3	39	2	0	1	2
PrileiEVm033338t1	77	91	350	454	2510	1479	1966	25	238	235	55	1057	623	9916	325	72	321	314
PrileiEVm033339t1	3	27	16	200	31	23	177	7	17	5	11	60	424	348	15	2	30	43
PrileiEVm033344t1	1	0	2	1	12	0	11	1	3	0	0	7	5	32	2	3	1	1
PrileiEVm033348t1	0	0	0	0	2	1	2	0	0	1	0	2	3	2	1	0	0	0
PrileiEVm033362t1	2	10	11	31	59	12	57	2	0	3	1	101	14	76	8	0	6	4
PrileiEVm033373t1	2	3	11	21	74	8	20	19	2	2	1	35	140	89	31	6	8	2
PrileiEVm033382t1	0	0	1	0	1	2	9	0	0	1	0	1	1	2	4	0	1	1
PrileiEVm033386t1	0	0	1	0	1	0	7	0	0	0	0	1	2	6	0	0	0	0
PrileiEVm033396t1	4	1	8	6	11	41	18	0	3	1	0	7	34	17	20	2	2	4
PrileiEVm033419t1	0	0	0	0	1	0	4	0	0	0	0	1	0	1	1	0	0	0
PrileiEVm033472t1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0
PrileiEVm033519t1	2	5	2	3	21	22	58	0	1	5	0	25	16	29	26	1	1	13
PrileiEVm033524t1	0	0	0	0	2	1	3	0	0	0	0	1	0	1	1	0	0	1
PrileiEVm033526t1	2	2	6	25	281	28	268	7	11	3	7	36	14	109	104	0	10	2
PrileiEVm033527t1	1	1	9	4	14	11	21	0	4	8	0	13	3	71	3	0	2	10
PrileiEVm033529t1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
PrileiEVm033530t1	6	6	18	38	489	74	162	3	15	12	0	59	40	134	51	4	22	8
PrileiEVm033538t1	6	0	5	11	186	4	11	5	2	0	0	103	5	45	5	0	5	2
PrileiEVm033547t1	0	0	0	0	2	0	4	0	0	0	0	2	0	3	0	0	0	0
PrileiEVm033551t1	1	0	0	0	5	1	9	0	1	1	0	2	6	18	3	0	1	1
PrileiEVm033556t1	1	1	0	4	17	15	10	1	5	0	1	31	25	9	9	2	1	2
PrileiEVm033565t1	0	0	2	7	31	5	70	1	1	1	2	10	10	36	11	0	1	3
PrileiEVm033567t1	0	2	5	7	29	13	20	2	3	1	0	11	25	30	5	1	3	2
PrileiEVm033578t1	0	0	1	1	5	3	13	0	0	0	1	4	6	11	4	0	0	1
PrileiEVm033596t1	0	0	2	3	12	8	13	0	2	0	0	17	10	9	4	1	4	1
PrileiEVm033623t1	0	2	1	0	11	0	3	0	1	0	0	1	0	5	0	0	0	0
PrileiEVm033699t1	1	0	0	2	15	15	44	0	0	0	0	6	0	5	3	0	1	0
PrileiEVm033700t1	3	1	8	22	91	18	73	2	2	4	0	75	47	52	31	11	7	20
PrileiEVm033742t1	0	0	1	0	2	0	1	0	0	0	0	2	20	2	0	1	0	0
PrileiEVm033747t1	0	1	0	0	16	0	14	0	1	0	0	1	2	4	0	0	0	0
PrileiEVm033767t1	0	0	4	1	48	6	21	1	1	0	0	12	17	31	7	2	2	3
PrileiEVm033866t1	0	0	0	0	0	1	2	0	0	0	0	3	0	4	4	0	0	0
PrileiEVm033868t1	7	6	32	58	154	30	194	1	9	2	0	37	35	148	30	6	7	10
PrileiEVm033872t1	1	1	11	3	129	8	99	4	5	2	0	15	21	61	13	0	7	0
PrileiEVm033892t1	2	2	9	7	60	14	29	1	3	1	0	50	32	119	13	949	3	6
PrileiEVm033969t1	3	13	4	9	37	13	120	2	1	8	1	41	20	97	11	3	3	8
PrileiEVm033972t1	0	0	0	1	4	0	4	0	2	0	0	7	6	11	5	0	0	0
PrileiEVm034014t1	2	2	22	16	70	13	137	0	16	2	4	25	18	244	8	2	9	7
PrileiEVm034021t1	0	0	0	0	3	0	4	0	0	1	0	0	1	4	0	0	0	0
PrileiEVm034052t1	0	0	0	0	0	1	1	0	0	0	0	0	0	4	0	0	0	0
PrileiEVm034057t1	0	0	1	0	8	0	5	0	1	0	0	0	1	3	0	0	1	1
PrileiEVm034070t1	0	0	0	1	10	0	1	1	1	0	0	7	9	9	3	0	0	0
PrileiEVm034110t1	0	0	0	0	2	1	0	0	0	0	0	1	0	2	0	0	0	0
PrileiEVm034183t1	0	1	9	1	3	2	7	1	0	3	0	4	4	34	0	1	2	8
PrileiEVm034184t1	1	3	10	0	102	1	20	0	3	1	0	2	5	34	16	2	3	7
PrileiEVm034213t1	0	0	1	0	6	2	1	0	0	0	0	1	0	3	0	0	1	0
PrileiEVm034227t1	3	5	4	43	50	290	56	0	10	2	3	44	48	217	8	1	12	2
PrileiEVm034238t1	0	0	0	0	1	0	0	1	0	0	0	1	0	2	0	0	0	1
PrileiEVm034332t1	0	0	0	0	2	0	1	4	0	0	0	0	20	0	2	1	0	1
PrileiEVm034378t1	4	3	2	5	31	19	37	0	2	1	0	12	8	59	1	2	2	6
PrileiEVm034431t1	0	1	0	0	7	4	7	0	0	0	0	1	4	16	1	0	1	2
PrileiEVm034449t1	4	1	3	6	32	4	13	0	4	1	1	14	14	104	4	2	6	4
PrileiEVm034474t1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0
PrileiEVm034521t1	8	0	1	3	30	7	53	0	2	0	116	10	3	15	4	0	0	0
PrileiEVm034566t1	0	0	0	3	2	0	8	5	0	1	0	0	32	3	9	0	1	1
PrileiEVm034573t1	0	0	2	23	33	1	19	1	1	0	0	67	32	25	8	1	3	0
PrileiEVm034591t1	0	0	0	0	3	0	10	0	1	0	0	1	0	1	1	0	0	0
PrileiEVm034725t1	0	0	0	0	1	0	2	0	0	0	0	0	10	2	4	1	1	0
PrileiEVm034739t1	1	0	1	9	7	9	3	1	2	0	1	41	43	27	8	2	1	5
PrileiEVm034743t1	0	0	2	8	18	2	10	0	0	3	1	7	4	16	4	0	1	2
PrileiEVm034747t1	0	0	0	1	1	0	2	0	0	0	0	2	3	5	1	1	0	1
PrileiEVm034839t1	0	0	0	1	2	0	1	0	0	0	0	1	0	2	0	0	0	0
PrileiEVm034872t1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm034890t1	0	0	2	8	9	2	5	0	0	0	0	3	4	4	0	0	0	2
PrileiEVm034892t1	0	0	1	2	10	5	13	1	1	0	0	5	7	24	2	0	1	1
PrileiEVm034894t1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
PrileiEVm034899t1	2	0	0	1	2	0	2	0	0	0	0	0	5	7	2	0	0	0
PrileiEVm034903t1	0	0	1	1	7	9	13	0	0	0	1	4	1	16	0	0	1	0
PrileiEVm035037t1	0	2	5	9	19	19	46	0	3	3	1	22	45	36	30	4	4	20
PrileiEVm035058t1	0	0	0	1	7	1	6	1	0	1	0	3	2	21	0	0	0	1
PrileiEVm035062t1	0	0	0	0	1	0	0	0	0	1	0	0	1	3	0	0	0	0
PrileiEVm035146t1	0	0	0	0	1	2	1	0	0	0	0	1	0	2	1	0	1	0
PrileiEVm035209t1	1	2	4	8	75	13	26	0	4	0	0	6	15	38	10	2	1	3
PrileiEVm035361t1	0	0	0	1	2	0	1	0	0	0	0	2	1	2	2	0	0	0
PrileiEVm035363t1	0	0	2	0	4	5	6	0	0	0	0	5	3	14	2	0	0	1
PrileiEVm035474t1	0	0	1	2	5	1	2	0	0	0	0	2	1	9	3	0	0	0
PrileiEVm035587t1	2	0	7	7	31	4	39	0	1	1	0	5	4	323	1	0	6	3
PrileiEVm035589t1	2	3	8	7	35	15	82	0	2	19	3	28	14	61	14	3	2	3
PrileiEVm035652t1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
PrileiEVm035699t1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
PrileiEVm035808t1	0	0	1	1	7	0	7	0	1	0	0	1	2	4	1	0	1	0
PrileiEVm035824t1	0	0	0	0	1	4	3	0	0	0	0	2	2	4	1	0	0	1
PrileiEVm035883t1	2	1	2	5	17	3	10	0	1	3	0	8	12	19	23	1	3	2
PrileiEVm035990t1	0	0	1	6	28	20	45	2	1	0	6	29	12	31	12	1	1	6
PrileiEVm036063t1	0	0	0	0	5	0	2	0	0	0	0	9	1	7	1	0	0	0
PrileiEVm036378t1	0	1	0	6	27	4	39	0	3	0	1	25	14	22	10	1	3	2
PrileiEVm036503t1	0	1	0	3	12	5	8	0	0	1	0	8	2	17	2	1	2	3
PrileiEVm036583t1	0	0	0	0	1	0	0	0	0	0	2	0	0	7	0	0	0	0
PrileiEVm036622t1	2	0	3	8	78	14	28	1	1	0	0	4	19	41	6	2	1	2
PrileiEVm036709t1	0	0	0	6	25	13	15	1	4	0	1	8	7	14	10	2	3	1
PrileiEVm037042t1	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm002092t1	0	0	1	1	2	1	3	0	0	2	0	1	5	6	1	0	0	0
PrileiEVm003219t1	0	0	0	0	19	0	0	0	0	0	0	0	0	3	0	0	0	0
PrileiEVm003735t1	0	0	0	0	3	1	5	0	0	0	0	1	1	1	3	0	0	3
PrileiEVm004608t1	0	0	0	0	12	1	0	0	0	0	0	2	0	6	4	0	0	0
PrileiEVm004660t1	0	0	0	1	4	1	0	0	1	0	0	0	2	4	0	0	1	0
PrileiEVm004981t1	0	0	0	0	2	1	0	0	0	0	0	4	4	7	3	0	0	0
PrileiEVm005017t1	0	0	0	0	5	0	4	0	0	0	1	0	3	17	1	0	0	1
PrileiEVm005503t1	0	1	0	0	2	1	1	0	0	0	0	1	8	4	0	0	1	0
PrileiEVm005705t1	0	0	0	32	2	0	4	0	0	0	0	0	0	0	1	0	0	0
PrileiEVm005893t1	0	0	50	1	1	0	2	0	0	0	0	1	1	1	0	0	0	0
PrileiEVm006284t1	0	0	0	0	2	0	1	0	1	0	0	0	3	2	0	0	2	0
PrileiEVm006624t1	0	1	0	0	1	1	2	0	0	0	0	0	2	2	0	0	0	0
PrileiEVm006870t1	0	0	1	15	0	0	2	0	0	0	0	2	0	2	1	2	0	0
PrileiEVm006979t1	0	0	0	0	0	1	1	0	0	0	0	2	3	1	4	0	0	0
PrileiEVm007052t1	0	0	23	0	1	0	1	0	0	0	0	2	0	2	0	1	0	0
PrileiEVm007058t1	0	0	0	0	5	1	3	0	0	1	0	0	1	3	1	0	0	1
PrileiEVm007080t1	0	0	0	0	1	1	1	0	3	0	0	0	1	4	0	0	0	0
PrileiEVm007313t1	0	0	0	0	4	0	1	0	0	0	0	5	4	2	3	0	0	0
PrileiEVm007378t1	0	0	0	1	1	1	10	0	0	0	0	3	0	4	0	0	0	0
PrileiEVm007624t1	0	0	0	1	2	0	3	0	0	0	0	1	0	5	1	0	0	0
PrileiEVm007964t1	0	0	0	1	0	2	1	0	0	0	0	1	6	0	1	0	0	0
PrileiEVm008118t1	0	0	2	0	2	0	2	0	0	0	0	0	0	1	1	0	0	0
PrileiEVm008548t1	0	0	0	0	0	0	2	0	0	0	0	2	2	1	0	0	0	0
PrileiEVm008810t1	0	0	0	0	0	1	2	0	1	0	1	1	2	3	0	0	0	0
PrileiEVm009370t1	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0
PrileiEVm009590t1	0	0	1	0	2	3	16	0	0	0	0	0	2	5	0	0	0	0
PrileiEVm009732t1	0	0	0	0	6	0	2	0	1	0	0	0	1	25	0	0	2	0
PrileiEVm009806t1	0	0	0	0	0	0	0	0	1	1	0	1	1	2	0	3	0	0
PrileiEVm009847t1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	4	0	0	0
PrileiEVm009926t1	0	0	0	0	2	0	5	0	0	0	0	1	4	1	0	0	0	0
PrileiEVm010162t1	0	0	0	2	1	0	2	0	0	0	0	1	0	1	0	0	0	0
PrileiEVm010425t1	0	0	0	0	3	0	3	1	0	0	0	2	2	3	7	1	0	0
PrileiEVm010448t1	0	0	4	0	0	1	2	0	0	0	0	0	2	1	0	1	0	1
PrileiEVm010773t1	0	0	0	0	1	3	1	0	0	0	0	0	1	1	3	1	0	2
PrileiEVm010966t1	0	0	7	0	2	0	3	0	1	0	0	1	0	4	0	0	0	0
PrileiEVm011019t1	0	0	0	0	1	0	2	0	0	1	0	1	13	0	3	1	0	0
PrileiEVm011034t1	0	0	0	5	1	1	2	0	0	0	0	0	1	3	0	0	0	0
PrileiEVm011060t1	0	0	0	1	4	0	0	0	0	0	0	0	2	1	6	0	1	0
PrileiEVm011288t1	0	0	0	0	2	0	1	0	0	0	2	1	2	0	0	0	0	0
PrileiEVm011582t1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PrileiEVm011942t1	0	0	1	1	3	0	11	0	0	0	1	3	1	0	0	0	0	0
PrileiEVm012349t1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0
PrileiEVm012483t1	0	0	1	6	7	2	2	1	0	0	0	0	1	3	1	0	1	0
PrileiEVm012644t1	0	0	0	0	2	1	2	0	0	0	0	0	30	2	1	0	7	0
PrileiEVm012767t1	0	0	0	8	0	0	3	0	0	0	0	1	1	0	0	0	0	0
PrileiEVm012878t1	0	0	0	1	1	0	2	0	0	0	0	1	2	2	3	0	0	0
PrileiEVm012983t1	0	0	0	0	1	0	2	0	0	0	0	4	0	0	0	0	0	0
PrileiEVm013281t1	0	0	0	1	1	1	3	0	0	0	0	4	3	6	0	0	0	0
PrileiEVm013371t1	0	0	0	0	1	1	1	0	0	0	0	0	2	2	4	0	0	0
PrileiEVm013378t1	0	0	0	0	2	0	1	0	0	0	0	0	1	1	0	0	1	0
PrileiEVm013548t1	0	0	0	0	0	1	1	1	0	0	0	5	4	8	2	0	0	1
PrileiEVm013881t1	0	0	1	0	1	0	1	0	1	0	0	1	2	6	3	0	0	0
PrileiEVm014458t1	0	0	0	0	9	0	1	0	0	0	0	0	0	1	0	0	0	0
PrileiEVm014464t1	0	0	0	0	1	0	3	0	0	0	0	0	0	2	0	0	0	1
PrileiEVm014531t1	0	0	0	0	3	1	2	0	0	0	0	7	2	2	1	0	0	0
PrileiEVm014552t1	0	0	0	1	0	1	1	0	0	0	0	1	0	6	0	0	0	0
PrileiEVm014558t1	0	0	0	0	0	0	4	0	0	0	0	0	1	23	1	0	1	0
PrileiEVm014849t1	0	0	0	3	3	0	1	0	0	0	0	1	7	0	0	0	0	0
PrileiEVm015114t1	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0
PrileiEVm015146t1	0	0	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0
PrileiEVm015397t1	0	0	0	0	4	2	1	0	0	0	0	0	0	3	1	0	0	0
PrileiEVm015550t1	0	0	1	0	0	0	4	0	0	0	0	0	1	6	3	0	0	0
PrileiEVm015655t1	5	0	1	0	2	0	2	1	0	0	0	0	0	0	1	0	0	0
PrileiEVm015756t1	0	0	0	0	1	1	3	0	0	0	0	0	2	2	1	0	0	0
PrileiEVm015761t1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
PrileiEVm015868t1	0	0	0	1	2	0	3	0	0	1	0	0	1	2	0	0	0	0
PrileiEVm015966t1	0	0	0	0	2	0	2	0	0	0	0	0	2	2	0	0	0	0
PrileiEVm015978t1	0	0	0	0	3	0	57	0	0	0	0	1	1	5	0	0	0	0
PrileiEVm016199t1	0	0	2	0	3	0	2	0	1	0	0	0	14	3	2	0	0	0
PrileiEVm016324t1	0	0	0	0	4	2	3	0	0	0	1	0	1	14	0	0	1	2
PrileiEVm016427t1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0
PrileiEVm016505t1	0	0	0	0	0	5	0	0	0	0	0	0	3	3	0	0	0	0
PrileiEVm016517t1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
PrileiEVm016794t1	0	0	0	0	3	0	0	0	0	0	0	0	0	9	1	0	2	0
PrileiEVm016897t1	0	0	0	0	0	3	1	0	0	0	0	0	0	2	0	10	0	0
PrileiEVm017085t1	0	1	0	0	0	1	1	0	0	0	0	0	28	3	1	1	0	0
PrileiEVm017288t1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0
PrileiEVm017434t1	0	0	1	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0
PrileiEVm017446t1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm017637t1	0	0	1	0	2	1	5	0	1	0	0	1	1	3	1	0	0	0
PrileiEVm017656t1	0	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0
PrileiEVm017717t1	0	0	0	0	3	1	6	2	0	1	1	0	2	2	2	0	0	0
PrileiEVm017864t1	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	1	0	0
PrileiEVm017893t1	0	0	0	0	1	1	1	0	0	0	0	1	11	0	2	0	0	0
PrileiEVm017926t1	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0
PrileiEVm017987t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PrileiEVm018179t1	0	0	0	0	1	0	0	0	0	0	0	0	2	3	0	0	0	0
PrileiEVm018277t1	0	0	0	0	2	2	0	0	0	0	0	2	1	2	0	0	1	1
PrileiEVm018283t1	0	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0
PrileiEVm018288t1	0	0	0	0	0	2	2	0	1	0	1	0	16	5	0	0	0	0
PrileiEVm018343t1	0	1	0	0	1	0	2	0	0	0	0	0	1	3	0	0	0	0
PrileiEVm018381t1	0	0	0	0	3	0	1	0	0	0	0	1	0	0	1	0	0	0
PrileiEVm018408t1	0	0	0	1	6	0	1	0	0	0	0	1	0	2	0	0	0	0
PrileiEVm018410t1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PrileiEVm018431t1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm018511t1	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0
PrileiEVm018614t1	0	0	0	0	3	2	2	0	0	0	0	1	1	5	1	0	0	0
PrileiEVm018697t1	0	0	0	0	3	0	5	0	0	0	0	0	1	3	1	0	0	1
PrileiEVm018709t1	0	0	0	0	1	1	0	1	0	0	0	0	0	3	0	0	0	0
PrileiEVm018727t1	0	1	1	0	0	0	2	0	0	0	0	1	0	7	0	0	0	0
PrileiEVm018758t1	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm018812t1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
PrileiEVm018832t1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm018835t1	0	0	0	13	0	0	1	0	0	0	0	1	0	2	1	0	0	0
PrileiEVm018878t1	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm018898t1	0	0	0	0	1	0	7	0	0	0	0	4	1	0	1	0	0	0
PrileiEVm018901t1	1	0	3	0	3	0	0	0	1	0	0	1	1	2	0	0	0	0
PrileiEVm018945t1	0	0	0	1	0	1	3	0	0	0	0	0	0	1	0	0	0	0
PrileiEVm018961t1	0	0	0	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0
PrileiEVm019010t1	0	0	0	0	0	1	0	0	0	0	0	2	0	3	1	0	0	0
PrileiEVm019070t1	0	0	14	0	0	0	3	0	0	4	0	0	0	1	1	0	0	0
PrileiEVm019079t1	0	0	0	0	0	3	1	0	0	1	0	0	0	1	0	0	0	0
PrileiEVm019176t1	0	0	0	1	1	1	4	0	0	0	0	0	1	3	1	0	0	1
PrileiEVm019286t1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm019329t1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0
PrileiEVm019333t1	0	0	0	0	0	1	0	0	0	0	0	0	1	17	0	0	0	1
PrileiEVm019376t1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0
PrileiEVm019381t1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
PrileiEVm019383t1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0
PrileiEVm019393t1	0	0	0	0	1	1	2	0	0	0	0	1	0	3	0	0	0	0
PrileiEVm019469t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm019482t1	0	0	0	0	2	2	0	0	1	0	0	0	0	1	2	0	1	0
PrileiEVm019505t1	0	0	0	1	1	0	8	0	1	2	0	0	0	2	0	0	0	0
PrileiEVm019524t1	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm019611t1	0	0	0	1	3	2	2	0	0	0	0	0	0	3	3	0	0	0
PrileiEVm019614t1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
PrileiEVm019617t1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
PrileiEVm019650t1	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm019679t1	0	0	0	1	0	0	1	0	0	0	0	1	1	4	1	0	0	0
PrileiEVm019730t1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm019740t1	0	0	6	3	0	0	3	0	0	0	0	0	0	2	0	0	0	0
PrileiEVm019744t1	0	0	0	0	1	0	0	0	0	0	0	6	0	8	1	0	0	0
PrileiEVm019774t1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
PrileiEVm019777t1	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0
PrileiEVm019785t1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0
PrileiEVm019790t1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm019851t1	0	0	0	0	0	0	2	0	0	0	0	2	0	2	0	0	1	0
PrileiEVm019862t1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PrileiEVm019875t1	0	0	0	0	0	0	2	0	0	0	0	2	1	3	0	0	0	0
PrileiEVm019952t1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
PrileiEVm019976t1	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0
PrileiEVm019991t1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0
PrileiEVm020058t1	0	0	1	1	2	1	37	0	0	0	0	0	0	0	0	0	0	1
PrileiEVm020079t1	0	0	0	1	3	0	0	0	0	0	0	0	0	1	1	1	0	1
PrileiEVm020093t1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
PrileiEVm020100t1	1	0	0	1	0	0	2	0	0	0	0	1	1	4	0	0	0	0
PrileiEVm020104t1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0
PrileiEVm020141t1	0	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0
PrileiEVm020146t1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	4	0	0	0
PrileiEVm020148t1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm020165t1	0	0	0	0	2	0	8	0	1	0	0	0	0	1	0	0	0	0
PrileiEVm020234t1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PrileiEVm020268t1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0
PrileiEVm020269t1	0	0	0	0	1	0	2	0	0	0	0	2	0	1	0	0	0	0
PrileiEVm020299t1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PrileiEVm020302t1	0	1	3	0	4	0	1	0	0	0	0	1	1	4	0	0	0	0
PrileiEVm020324t1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0
PrileiEVm020350t1	0	0	0	2	2	1	1	0	0	0	0	3	1	0	2	0	0	0
PrileiEVm020412t1	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0
PrileiEVm020427t1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0
PrileiEVm020457t1	0	0	1	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0
PrileiEVm020475t1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
