logFC	AveExpr	t	P.Value	adj.P.Val	B	rank	DGE.pval	DGE.padj
PrileiEVm014234t1	0.0466234074626872	5.15968524053777	0.060773382683991	0.951763204962763	0.973209535644866	-6.32078450944769	0.00100105533012929	no-sig	no-sig
PrileiEVm009700t1	0.0375911082345976	5.29713874388143	0.0838906862361174	0.933452392619011	0.962196908696471	-6.32089795805129	0.00112426835346107	no-sig	no-sig
PrileiEVm024613t1	0.0160118848015735	5.11736136450034	0.0353630100807304	0.971920182807849	0.984833077652041	-6.32094982293346	0.000198057396022052	no-sig	no-sig
PrileiEVm003448t1	0.133214782034226	6.59964872647654	0.218294173744824	0.828019654116831	0.907516453677226	-6.32098594246921	0.0109181975522913	no-sig	no-sig
PrileiEVm007999t1	0.028640180269682	5.17198324203697	0.0461550375925047	0.963356299607493	0.980154956321404	-6.3210078735691	0.000464344913075695	no-sig	no-sig
PrileiEVm020972t1	-0.0421429199378431	5.26493217114101	-0.0681521093705628	0.945915321619976	0.970519053883385	-6.32102521288495	-0.00101765627007414	no-sig	no-sig
PrileiEVm018392t1	-0.0928860635519617	5.89140788188859	-0.163974923707376	0.870360761636224	0.928605856414927	-6.32105318528496	-0.00560109432245783	no-sig	no-sig
PrileiEVm009581t1	-0.110424969651816	5.43601885296236	-0.0940432485619223	0.925421557959502	0.957796492975577	-6.32120245710254	-0.00371694729071412	no-sig	no-sig
PrileiEVm003846t1	0.0427046728564779	5.30714945429607	0.0896159219728404	0.928922731717002	0.959883014621357	-6.32121659658068	0.00136742110594423	no-sig	no-sig
PrileiEVm028922t1	0.0796441513995827	5.67767469260364	0.14769158160451	0.883134168253297	0.935284003066768	-6.32126410708671	0.00429865864503284	no-sig	no-sig
PrileiEVm013135t1	-0.13030642147567	6.03453019252465	-0.171271607749352	0.864647954455147	0.926629096088284	-6.32133881763018	-0.00823024239989042	no-sig	no-sig
PrileiEVm029513t1	-0.110109675519417	5.98611576086784	-0.166351941510423	0.868498939226132	0.92761164376862	-6.3214071867469	-0.00674209335209845	no-sig	no-sig
PrileiEVm023170t1	0.0873920061421072	6.14778311213746	0.182921532976388	0.855542033256363	0.921793272582009	-6.32163452456752	0.00592156422318801	no-sig	no-sig
PrileiEVm002340t1	-0.0751654006257646	5.67120393551813	-0.139098875835824	0.889887519050089	0.938593388784691	-6.32170231481685	-0.00380824632624074	no-sig	no-sig
PrileiEVm000172t1	-0.0652498631970174	5.81702509063399	-0.153525126189497	0.87855429140981	0.932964251317647	-6.32173137011631	-0.00366909086667073	no-sig	no-sig
PrileiEVm000829t1	-0.0804017067262998	6.08672053353308	-0.1739235146278	0.862573475419999	0.925597815765866	-6.3217713834442	-0.00516210319994588	no-sig	no-sig
PrileiEVm015720t1	-0.0534846340419725	5.3316716593059	-0.0850718274372022	0.932517717376958	0.961970395112958	-6.3217723364775	-0.00162287933334823	no-sig	no-sig
PrileiEVm004773t1	-0.0621617743555056	5.551291507274	-0.118845405320338	0.905837170677623	0.947000835513911	-6.32179302374846	-0.00266983964152483	no-sig	no-sig
PrileiEVm000816t1	-0.0440094068992871	5.4337739097868	-0.0935629742495527	0.92580129311964	0.958071494616481	-6.3218225006545	-0.00147353250959134	no-sig	no-sig
PrileiEVm025400t1	-0.100785056885889	6.39027774439891	-0.193449701695071	0.847329847216064	0.918733433515211	-6.32192364409087	-0.00725123240551648	no-sig	no-sig
PrileiEVm000575t1	-0.0729877741927432	6.20619667090072	-0.182678490454361	0.855731805088419	0.921793272582009	-6.3219254793359	-0.00493852258857622	no-sig	no-sig
PrileiEVm008271t1	0.0701632524382395	5.67882764046007	0.13977012618554	0.889359654055279	0.93839003056291	-6.32200815026479	0.00357289357431854	no-sig	no-sig
PrileiEVm012801t1	-0.0950843897600003	6.32172585748644	-0.189752399427283	0.850211926665142	0.919884401919132	-6.32200995201763	-0.00670086385760849	no-sig	no-sig
PrileiEVm010103t1	0.00243032147607214	5.17419264980147	0.00533256875798923	0.995764822686369	0.997307907999866	-6.32205352352324	0.00000447961734576147	no-sig	no-sig
PrileiEVm015576t1	-0.0147864399738052	5.1809976418059	-0.0268184850046841	0.978702998903882	0.987992622466709	-6.32221488422683	-0.00013823962399278	no-sig	no-sig
PrileiEVm004823t1	-0.0642785010085486	5.62011374821731	-0.124577560860798	0.90131883018789	0.944769826844643	-6.32224795564979	-0.00290034595958343	no-sig	no-sig
PrileiEVm012496t1	0.0968028352577999	5.98491047797819	0.166838154945866	0.868118199767747	0.92761164376862	-6.32226154449036	0.00594574038688829	no-sig	no-sig
PrileiEVm023382t1	0.0568580279177514	5.60098128278741	0.128331653680659	0.898361457252072	0.943876300034716	-6.3222919447562	0.00264667803317301	no-sig	no-sig
PrileiEVm005476t1	-0.11199036366109	6.43168874783532	-0.195992401226303	0.845349005452128	0.917414407621904	-6.32232994436237	-0.00817125973706525	no-sig	no-sig
PrileiEVm001167t1	-0.0247366136586515	5.27961283421643	-0.0528542604084471	0.95804233255185	0.977826977417473	-6.32242658742002	-0.000460479497544662	no-sig	no-sig
PrileiEVm008309t1	-0.336418630932351	8.41837180604023	-0.270162439305306	0.788061209598748	0.883874741298224	-6.32244840541617	-0.0347991596884969	no-sig	no-sig
PrileiEVm002626t1	-0.0569833978819497	5.60299016935141	-0.116133360362275	0.907976027069634	0.948445447720386	-6.32249316182814	-0.00238906416238081	no-sig	no-sig
PrileiEVm007447t1	0.0663960017883806	5.7710705461843	0.145661160059451	0.884729189357135	0.9357369900527	-6.322493783911	0.00353157970253964	no-sig	no-sig
PrileiEVm017886t1	0.029326593944195	5.25187251235539	0.0479335248914429	0.961945392239155	0.97943106950962	-6.32250277514987	0.000494140829261307	no-sig	no-sig
PrileiEVm006219t1	0.00752990058989919	5.17043157108106	0.00791893526608128	0.993710742158193	0.996200650950141	-6.32253077475295	0.000020632043334102	no-sig	no-sig
PrileiEVm009360t1	-0.0878942618601765	6.14068681351107	-0.172148694377823	0.863961738333616	0.926248121153381	-6.32260484872052	-0.00558176820187708	no-sig	no-sig
PrileiEVm013582t1	-0.172154736707416	6.50568784111925	-0.197721331006381	0.844002688452756	0.917019344158807	-6.32276146591011	-0.0126802585511073	no-sig	no-sig
PrileiEVm013187t1	0.0377982559643478	5.38091349725986	0.0795393447270883	0.936896553491152	0.963973162188668	-6.32276713486069	0.00107000658663583	no-sig	no-sig
PrileiEVm003427t1	0.0478354307829025	5.4637897845851	0.102112917368251	0.919043850403534	0.954394980770241	-6.32278678374555	0.00175382706926878	no-sig	no-sig
PrileiEVm002710t1	0.024898454036468	5.24314260813379	0.0463632537618369	0.963191111627189	0.980105573439705	-6.32289448047122	0.000405534410631851	no-sig	no-sig
PrileiEVm017077t1	-0.000621488945065726	5.27040283581069	-0.00096827485688037	0.999230983221297	0.999468895360159	-6.32293875290757	-0.000000207644569765924	no-sig	no-sig
PrileiEVm015183t1	-0.0921610407733465	6.06883072202988	-0.165570164644348	0.869111191412133	0.927743899154459	-6.32298973539757	-0.00561487986209932	no-sig	no-sig
PrileiEVm009062t1	-0.169717288651767	7.65216791176086	-0.248351180231383	0.804801170178658	0.893254878710843	-6.32301300437324	-0.016006275236922	no-sig	no-sig
PrileiEVm026444t1	-0.0932003756753213	5.72141873631032	-0.122713836168304	0.902787547982051	0.945081108664988	-6.32307483354145	-0.0041394424667425	no-sig	no-sig
PrileiEVm017010t1	0.0882551747875123	5.49466728105681	0.108938239011038	0.913653747288568	0.95100579592648	-6.32309762740809	0.00346122323521577	no-sig	no-sig
PrileiEVm010900t1	0.0724927282015959	5.98435179418302	0.159758188072585	0.873665372303735	0.930123727584387	-6.3231142394248	0.00425205207009518	no-sig	no-sig
PrileiEVm013241t1	0.0108345800242747	5.25804979289066	0.0223870270334097	0.982221434782672	0.989106637257864	-6.32314804831506	0.0000844077989258807	no-sig	no-sig
PrileiEVm008438t1	0.0262539695254158	5.22637875795854	0.0372056374516726	0.970457724380782	0.983806201767294	-6.32319307533801	0.00034191539121882	no-sig	no-sig
PrileiEVm011435t1	-0.107864739326736	6.38632314014744	-0.187933513651277	0.851630521920032	0.920190283586948	-6.32332762631821	-0.00752343420007571	no-sig	no-sig
PrileiEVm002499t1	-0.0465883160309979	5.50472831215412	-0.0998118773236085	0.920861906245106	0.955015501924047	-6.3233585257013	-0.00166811759257489	no-sig	no-sig
PrileiEVm001204t1	0.0303823017705762	5.30038543523616	0.0494901487262347	0.960710593688082	0.979007617639265	-6.32338191243033	0.000528877497733793	no-sig	no-sig
PrileiEVm004278t1	0.056215353877982	5.5039463309958	0.107600070360726	0.914710214263249	0.951633880663672	-6.32338703048015	0.00217646013315582	no-sig	no-sig
PrileiEVm033868t1	-0.0986278142694707	6.67286587467194	-0.204588394685874	0.838659970712986	0.914407094981898	-6.32344462106259	-0.00753655422118164	no-sig	no-sig
PrileiEVm002797t1	0.0720476182679385	5.9824797089945	0.160895088072459	0.872774170286263	0.9297639886833	-6.32344542450483	0.00425787844110649	no-sig	no-sig
PrileiEVm002885t1	0.117026514880219	6.2358750018693	0.182891478719999	0.855565499677884	0.921793272582009	-6.32348835854365	0.00792816446609254	no-sig	no-sig
PrileiEVm001688t1	0.00115672865699699	5.2650900171876	0.00170468799981715	0.998646114554159	0.999359773044789	-6.32352942705583	0.000000680599905420239	no-sig	no-sig
PrileiEVm025917t1	0.0611019082608204	5.73548764311952	0.133437538488293	0.894341514722549	0.941086758700295	-6.32366197842221	0.00296323536180432	no-sig	no-sig
PrileiEVm001556t1	0.108359208532806	5.95332311439953	0.157136366016216	0.875721212891649	0.931368307685523	-6.32374395342733	0.00624518872238629	no-sig	no-sig
PrileiEVm008037t1	-0.0173045339315637	5.33396157723728	-0.0411736316520993	0.967308755848769	0.981911764894159	-6.32383096211566	-0.000249788889421273	no-sig	no-sig
PrileiEVm016934t1	0.0961569236207771	6.36125617226318	0.185387028615215	0.853617418621097	0.921270847945338	-6.32391588229618	0.00660951263410815	no-sig	no-sig
PrileiEVm013726t1	-0.0942434820354435	5.73618140605724	-0.118813577906414	0.905862267353831	0.947000835513911	-6.3239319261983	-0.00404661061026832	no-sig	no-sig
PrileiEVm002753t1	-0.103390097654841	6.37063567980003	-0.182198104243151	0.856106924221616	0.92194442159831	-6.32401811147892	-0.00697593567092905	no-sig	no-sig
PrileiEVm000008t1	-0.0574129418031473	5.42588329301079	-0.0677209623338292	0.946256940584002	0.970632500889609	-6.32404666312468	-0.00137738941013122	no-sig	no-sig
PrileiEVm004532t1	0.0174078436628621	5.31856233554395	0.0408129496363304	0.967594969329118	0.981970398877068	-6.3240824392723	0.000249043544396967	no-sig	no-sig
PrileiEVm025690t1	0.120574897703246	6.19589552507366	0.174612484679694	0.862034680896328	0.925362896242615	-6.32408772874232	0.00777409806355389	no-sig	no-sig
PrileiEVm000645t1	-0.0776122390585649	6.07164054408163	-0.161115306076962	0.872601563231575	0.929697988114595	-6.3241025455995	-0.00459340379077433	no-sig	no-sig
PrileiEVm002385t1	-0.0394296804383414	5.50350629198833	-0.0834864674511304	0.933772285747967	0.962290536594434	-6.32417215423675	-0.00117338864967576	no-sig	no-sig
PrileiEVm019046t1	-0.11042235022151	5.68486921089536	-0.111498865302998	0.911632604412248	0.950007103151134	-6.32427152338298	-0.00443678667615458	no-sig	no-sig
PrileiEVm012761t1	0.0961837292571789	6.26466011453745	0.177567591891413	0.859724452985898	0.92433940647927	-6.32438040601045	0.00631356929144289	no-sig	no-sig
PrileiEVm007310t1	0.0973721494658057	6.11746545896787	0.16413318514569	0.870236778745289	0.928591492890261	-6.32446302596617	0.00587763280877168	no-sig	no-sig
PrileiEVm014144t1	0.0333434895300018	5.4876419474891	0.0782692573524059	0.937902081109372	0.96460169628354	-6.32448166948839	0.000928366123381722	no-sig	no-sig
PrileiEVm003326t1	-0.0769180783481599	6.20297603416101	-0.166919783310319	0.868054282073025	0.92761164376862	-6.32449343048888	-0.00472685560816352	no-sig	no-sig
PrileiEVm008541t1	-0.0666862413112626	5.62912946080598	-0.100056670103664	0.920668474650688	0.955015501924047	-6.32449806020068	-0.00239381784037693	no-sig	no-sig
PrileiEVm020069t1	-0.140284064120281	7.01277491992941	-0.217447249683084	0.828676235650172	0.907880783926554	-6.32449813516407	-0.011449300089106	no-sig	no-sig
PrileiEVm002862t1	0.0683815824832329	5.84239314577263	0.13942437143815	0.889631546072233	0.938559046973745	-6.32452842826212	0.00347308864411256	no-sig	no-sig
PrileiEVm011202t1	-0.0546021457800605	5.58588454276626	-0.100330896923642	0.920451790447776	0.955015501924047	-6.32453277788107	-0.00196562008823944	no-sig	no-sig
PrileiEVm010332t1	-0.0527892424881942	5.42480659744262	-0.0604588833386292	0.952012517670215	0.973209535644866	-6.32453718502302	-0.0011274378633003	no-sig	no-sig
PrileiEVm001542t1	-0.144541419955096	6.18646952536323	-0.16612153546905	0.86867937438175	0.92761164376862	-6.32461834630148	-0.00883733325585986	no-sig	no-sig
PrileiEVm000320t1	-0.062808620156858	5.47463975631645	-0.077939304983067	0.938163320979627	0.964685867442275	-6.32492570577255	-0.00174115233587979	no-sig	no-sig
PrileiEVm004352t1	-0.0814981020747444	5.97137259611286	-0.146212173849791	0.884296286346192	0.935460341432604	-6.32496019929029	-0.00435217785093987	no-sig	no-sig
PrileiEVm019372t1	-0.160721837530214	6.57003923063428	-0.188022384549122	0.851561197740114	0.920190283586948	-6.32501409253682	-0.0112158345453365	no-sig	no-sig
PrileiEVm024003t1	-0.049009243304502	5.85184436190591	-0.130061740752487	0.896999027045152	0.943016244398569	-6.32502848669309	-0.00231362973141255	no-sig	no-sig
PrileiEVm013974t1	0.192475895844828	6.46063222257567	0.183400696097401	0.855167919513685	0.921793272582009	-6.32506757896606	0.0130784675549988	no-sig	no-sig
PrileiEVm001164t1	-0.057091714200839	5.63162218425235	-0.101425042075415	0.919587296763702	0.954580240599039	-6.325075622272	-0.00207854013602525	no-sig	no-sig
PrileiEVm026515t1	0.0332626927647122	5.4418719490747	0.0648407666420262	0.948539318486986	0.971668782483255	-6.32509824209229	0.000763201249161779	no-sig	no-sig
PrileiEVm000547t1	0.0612114079489609	5.69642507298587	0.117634512084064	0.906792056801625	0.947738134251431	-6.32514956343563	0.00260101306956247	no-sig	no-sig
PrileiEVm018241t1	0.0144462864912108	5.3461898398748	0.0285364839701974	0.97733907336348	0.986865651055662	-6.32522545556972	0.000143808998237918	no-sig	no-sig
PrileiEVm003197t1	-0.0372516258233602	5.48469145648435	-0.0653380280325488	0.948145237884774	0.971629114020734	-6.32522792880655	-0.000861448759934145	no-sig	no-sig
PrileiEVm017138t1	0.0627867101932007	5.97991908950985	0.143469318313378	0.886451554886547	0.936915806164225	-6.32526798864584	0.00328656996021577	no-sig	no-sig
PrileiEVm021312t1	-0.0305377334307505	5.45376848118301	-0.062776948304879	0.950175035654962	0.972276394511237	-6.32530643730124	-0.000677827262818127	no-sig	no-sig
PrileiEVm015949t1	0.0837999992442543	5.68941072476435	0.113892677667961	0.909743661462789	0.94905217824812	-6.32534841712198	0.00344258455349818	no-sig	no-sig
PrileiEVm015017t1	0.0450129767318064	5.56934285257745	0.0923275538320939	0.92677817403738	0.958610146283647	-6.32548156405247	0.00148651766116865	no-sig	no-sig
PrileiEVm021190t1	-0.126213960331257	5.90206564128099	-0.135589286210499	0.892648239113989	0.940442696556205	-6.32549147806465	-0.00622482801940635	no-sig	no-sig
PrileiEVm005305t1	0.0853098342354831	5.89761481980184	0.133233554004439	0.894502062118571	0.941086758700295	-6.32560539155489	0.00413058733856073	no-sig	no-sig
PrileiEVm007947t1	0.0230021634182396	5.37008170807677	0.0310038874665366	0.975380313054529	0.986178747326613	-6.32565924623609	0.000249021752341534	no-sig	no-sig
PrileiEVm012222t1	0.032878418485408	5.44165080093841	0.0594886142321383	0.952781708304965	0.973758899547295	-6.32572353715561	0.000690663427977057	no-sig	no-sig
PrileiEVm001027t1	-0.066218910966135	6.0685498609192	-0.148505364121582	0.88249502829794	0.934983667860347	-6.32586632816431	-0.00359487453245758	no-sig	no-sig
PrileiEVm014807t1	-0.0705511485258131	5.865686057856	-0.122005892365045	0.903345536641011	0.945429646095886	-6.32593993358287	-0.0031145578403068	no-sig	no-sig
PrileiEVm005731t1	-0.0547374867683271	5.66007622943587	-0.0997435170467683	0.920915924373796	0.955015501924047	-6.32601404445911	-0.00195850821774292	no-sig	no-sig
PrileiEVm012120t1	0.0516703274705925	5.65668221263079	0.102530656407547	0.918713840406382	0.954381019670428	-6.3260543838338	0.00190248807161921	no-sig	no-sig
PrileiEVm010374t1	0.195924434915265	8.14317602304255	0.260691421673421	0.795318289466878	0.88789054851192	-6.32614535474603	0.019486454292617	no-sig	no-sig
PrileiEVm028764t1	-0.0214817169639522	5.4601094722943	-0.0454577701414259	0.963909487406811	0.980480328473611	-6.32614717310253	-0.000342928654069325	no-sig	no-sig
PrileiEVm005887t1	-0.065973948744179	5.7365607575278	-0.108561400067692	0.91395124101883	0.951197612664463	-6.32628329682638	-0.00257806222089627	no-sig	no-sig
PrileiEVm017110t1	0.00803421940092924	5.45461943639764	0.0109458313588118	0.991306850458594	0.994502705379476	-6.32629951739097	0.000030464897133366	no-sig	no-sig
PrileiEVm017054t1	0.0588922979445849	5.93175978868114	0.134032463992257	0.893873299932526	0.941086758700295	-6.3263635458492	0.00286947038273393	no-sig	no-sig
PrileiEVm008423t1	-0.0937866052029035	6.36393881240517	-0.168593658168039	0.866743779073274	0.927558666991622	-6.32639104544022	-0.00582501727970336	no-sig	no-sig
PrileiEVm001114t1	-0.0156454777693298	5.423625456545	-0.0198360436644831	0.984246999718553	0.990257848357715	-6.32649715342073	-0.000107889656347723	no-sig	no-sig
PrileiEVm000305t1	0.0510487580859174	5.54445012361381	0.0847658899527621	0.932759806481164	0.96207315173763	-6.32657877542194	0.00154321295936348	no-sig	no-sig
PrileiEVm014555t1	-0.0846613431269505	5.76559002259714	-0.10420008957232	0.917395147833148	0.953364753505765	-6.32661061967183	-0.00317002218364159	no-sig	no-sig
PrileiEVm011973t1	-0.0751600320770086	5.62676361397329	-0.0840059481082307	0.933361177996885	0.962196908696471	-6.32661609453975	-0.00225106302969105	no-sig	no-sig
PrileiEVm018505t1	-0.0122578938317144	5.40786071056263	-0.0243661403728951	0.980650033975028	0.988610204776722	-6.32665128928745	-0.000104019902159349	no-sig	no-sig
PrileiEVm009052t1	-0.0206202575682743	5.48363202472848	-0.0426104018461965	0.966168673038863	0.981702431748644	-6.32665463698376	-0.000308211982618374	no-sig	no-sig
PrileiEVm016811t1	-0.0669844566163525	6.02938450434571	-0.140087526582109	0.889110070894865	0.938362368503788	-6.32666733527923	-0.00341918611969958	no-sig	no-sig
PrileiEVm000493t1	0.0543035550482905	5.74521278220823	0.109346489731522	0.913331469713102	0.950905949012328	-6.32668236394966	0.00213801665655966	no-sig	no-sig
PrileiEVm008620t1	-0.077183185218529	6.12031073618175	-0.148550368305755	0.882459684569553	0.934983667860347	-6.3266950869616	-0.00419144262601891	no-sig	no-sig
PrileiEVm003200t1	-0.0945275028616068	6.48011828201458	-0.175115834625111	0.861641088360662	0.925136342108285	-6.32670421044559	-0.00611343385019568	no-sig	no-sig
PrileiEVm010377t1	0.0930678081527424	6.42291721281935	0.176929515580538	0.860223181130978	0.924596468735241	-6.326719803218	0.00608559772321946	no-sig	no-sig
PrileiEVm032412t1	0.0637415454511473	5.78389662264024	0.110053412667074	0.912773451705526	0.950583094507117	-6.32674641829422	0.00252652363664725	no-sig	no-sig
PrileiEVm000911t1	0.0632937287005651	6.30435300051917	0.162099053041335	0.871830577787401	0.929428616628321	-6.32680536856064	0.00377027469201012	no-sig	no-sig
PrileiEVm014769t1	0.00967068901979646	5.43133650896565	0.0223148840639448	0.982278717124449	0.989106637257864	-6.32685192102626	0.0000750954691627975	no-sig	no-sig
PrileiEVm033207t1	-0.0544735481649541	5.93826565037923	-0.128166982516378	0.898491150640045	0.943876300034716	-6.32689683435171	-0.00253226803455598	no-sig	no-sig
PrileiEVm010375t1	0.00504529221888422	5.46233829944539	0.0106087764754002	0.991574528141733	0.994533745427581	-6.32695035761253	0.0000185396227375484	no-sig	no-sig
PrileiEVm021144t1	-0.0931403516660665	6.14035786480879	-0.146402857568509	0.884146484282167	0.935460341432604	-6.32695056833103	-0.00498075255057568	no-sig	no-sig
PrileiEVm016438t1	0.0381190792782774	5.49764644329195	0.0559047282966882	0.955623256311227	0.975713525279733	-6.32697068689587	0.000751452452270148	no-sig	no-sig
PrileiEVm002160t1	0.112213538960403	6.45884282619069	0.177783307600289	0.859555859982831	0.92433940647927	-6.32708340812452	0.00737533522891681	no-sig	no-sig
PrileiEVm018783t1	-0.0728232711461082	6.20086910204352	-0.150525033182106	0.880909132839638	0.934406115413115	-6.32710361032647	-0.0040102965214227	no-sig	no-sig
PrileiEVm018278t1	-0.105363317232668	6.42145142673792	-0.168439334513796	0.866864585797411	0.927558666991622	-6.32713272095647	-0.00653766097226365	no-sig	no-sig
PrileiEVm004241t1	-0.0162300815230378	5.49479761636386	-0.0323857001577061	0.974283420187412	0.985900192269618	-6.32716237327075	-0.000183638308142964	no-sig	no-sig
PrileiEVm017203t1	0.0702895485503168	5.72773591796087	0.0979019609079249	0.922371257981057	0.956406677718973	-6.32723420040154	0.00246675818486818	no-sig	no-sig
PrileiEVm018853t1	-0.0700480922316047	6.28509004572153	-0.157763957082319	0.875229022965804	0.931198461562453	-6.32727138043945	-0.00405426375287627	no-sig	no-sig
PrileiEVm014382t1	0.0718057366105762	6.2447926722006	0.156773776222224	0.876005597414359	0.931420443871659	-6.32730336300414	0.0041283357462569	no-sig	no-sig
PrileiEVm002159t1	-0.0235996594488847	5.52246828274537	-0.0488086835470139	0.961251157129754	0.97922816498894	-6.32741150265479	-0.000405043890860311	no-sig	no-sig
PrileiEVm002798t1	-0.0469864135179337	5.7361828057534	-0.0974376925875895	0.922738199449665	0.956595196308142	-6.32746052921372	-0.00164083604553499	no-sig	no-sig
PrileiEVm005685t1	-0.0604029722937123	5.95567288972135	-0.124375328188737	0.901478183981612	0.944769826844643	-6.32746320769351	-0.00272083852942948	no-sig	no-sig
PrileiEVm006155t1	-0.0021515104139884	5.49545483299206	-0.00391009946687449	0.996894554526381	0.998201411885431	-6.32756809155036	-0.00000290620927934239	no-sig	no-sig
PrileiEVm013849t1	-0.112763486983633	6.60148838007703	-0.176792474694065	0.860330301424913	0.924596468735241	-6.32759663661261	-0.0073673776907394	no-sig	no-sig
PrileiEVm000520t1	-0.0472568615114747	5.7744922851983	-0.0955504840821021	0.924229956317831	0.957084980971961	-6.32764761264321	-0.00161712787064558	no-sig	no-sig
PrileiEVm002295t1	0.0718810713138566	6.2381073765811	0.15362286462464	0.878477592735924	0.932964251317647	-6.32774041642246	0.00404469839596071	no-sig	no-sig
PrileiEVm010565t1	0.0400741294014055	5.71600109103166	0.0954922405781629	0.924275999679004	0.957084980971961	-6.3277721381716	0.0013704680603059	no-sig	no-sig
PrileiEVm000033t1	-0.122058962625286	7.95882308304915	-0.239728377132353	0.811445034883371	0.897664408570123	-6.32785127183522	-0.011075739241423	no-sig	no-sig
PrileiEVm015214t1	-0.00497185224996134	5.52073531320227	-0.0121899114593421	0.990318852718643	0.993702217030861	-6.32805517236118	-0.0000210058430689312	no-sig	no-sig
PrileiEVm025902t1	0.0493606136324746	5.79003360118262	0.103917719437615	0.917618176930132	0.953478595420105	-6.32812805832603	0.00184302620491392	no-sig	no-sig
PrileiEVm013245t1	-0.0808418726354491	6.56859799707913	-0.171356081196794	0.864581859439951	0.926629096088284	-6.32837175298115	-0.00510871168117121	no-sig	no-sig
PrileiEVm002623t1	0.0134317582680788	5.53795770259272	0.0295394507174428	0.976542845685432	0.986701014124808	-6.32841980210359	0.000138463930815378	no-sig	no-sig
PrileiEVm027775t1	-0.0666309558779135	6.18033866593739	-0.137754015551852	0.890945255339082	0.939345739283419	-6.328487140157	-0.0033414745154102	no-sig	no-sig
PrileiEVm003635t1	-0.184200593839489	7.13691327240554	-0.202483096159732	0.84029713653977	0.915088805050956	-6.3285124211941	-0.0139195077136009	no-sig	no-sig
PrileiEVm030135t1	0.147836446338814	7.89375633860868	0.241597285648856	0.810003838474408	0.896660375607638	-6.32856400682819	0.0135289453402513	no-sig	no-sig
PrileiEVm014691t1	-0.119104036866571	6.11317806000827	-0.122021824809643	0.903332978431973	0.945429646095886	-6.32858798806268	-0.00525869745174689	no-sig	no-sig
PrileiEVm017435t1	-0.171335434467955	8.37857900860326	-0.248807657802872	0.804449853297213	0.893100907426425	-6.32860066486485	-0.0161913738643783	no-sig	no-sig
PrileiEVm024519t1	-0.049780896463143	5.86877228678512	-0.105220584323205	0.916589169342061	0.952864453709579	-6.32862914686309	-0.00188297628755149	no-sig	no-sig
PrileiEVm016789t1	0.054646385877614	5.75662235622587	0.0892947639822924	0.929176762511243	0.959909401035222	-6.32884317453277	0.00174331041538105	no-sig	no-sig
PrileiEVm023986t1	0.0325605668110211	5.6742680345238	0.0710185533392328	0.943644360314753	0.968780537068005	-6.32896888007969	0.000820254445562484	no-sig	no-sig
PrileiEVm016103t1	-0.0159998482456041	5.60235725412724	-0.031872099468316	0.974691114390472	0.986132036691218	-6.3290062758831	-0.000178126199971562	no-sig	no-sig
PrileiEVm012432t1	-0.0210463441503864	5.59350407354256	-0.0393010564545305	0.96879475438268	0.98288335641188	-6.32907085689625	-0.000289770725525997	no-sig	no-sig
PrileiEVm005186t1	0.0620435557365522	6.03258133668576	0.125433578946301	0.900644356783579	0.944769826844643	-6.32911537182893	0.00281967286789959	no-sig	no-sig
PrileiEVm011551t1	0.0182350450516164	5.5672401979141	0.0212161661253563	0.983151123146372	0.98951074948201	-6.32936586789704	0.000134569532362451	no-sig	no-sig
PrileiEVm005585t1	-0.0610056268783296	6.23925354169094	-0.136827370986312	0.891674180036792	0.939887901225584	-6.32937835721611	-0.00303770252791888	no-sig	no-sig
PrileiEVm014679t1	-0.0955303043744989	5.86733399893459	-0.0945097227705304	0.925052750749861	0.957730037831578	-6.32940445860598	-0.00323212465736594	no-sig	no-sig
PrileiEVm004071t1	0.118598932116366	6.56897189706666	0.172987426595392	0.863305628616869	0.925919121408724	-6.32950801235436	0.007570813538375	no-sig	no-sig
PrileiEVm009255t1	-0.0519591932403886	5.69466912102115	-0.0520465633547705	0.958682918384768	0.977886837473451	-6.32964564978579	-0.000952152773631933	no-sig	no-sig
PrileiEVm007345t1	0.00704611823278812	5.58936921861394	0.0143638151512063	0.988592464517493	0.993083917608319	-6.32978433027358	0.0000351087232250159	no-sig	no-sig
PrileiEVm006062t1	0.0591768860739575	5.78170541693686	0.0809800828636858	0.935756047045829	0.963271539730342	-6.32984001805622	0.00170650503159648	no-sig	no-sig
PrileiEVm020442t1	-0.0201492207105918	5.58056906018541	-0.0333409984260953	0.973525126639539	0.985385026081344	-6.32985963891265	-0.000234795541867657	no-sig	no-sig
PrileiEVm016268t1	0.171392785634582	8.73444376283392	0.262767124848272	0.793726218247767	0.887174096809597	-6.32998331951755	0.0171957137354344	no-sig	no-sig
PrileiEVm008510t1	0.0587450713835532	5.99145075560683	0.10895058530353	0.913644000776214	0.95100579592648	-6.33004617604235	0.00230415753093961	no-sig	no-sig
PrileiEVm001455t1	0.0957353297234273	6.76154297111776	0.181043610814196	0.857008569895016	0.922442480688948	-6.33005998243334	0.00641568734489359	no-sig	no-sig
PrileiEVm014173t1	-0.00545285633125386	5.59445868618328	-0.0125536460116668	0.990029992366946	0.993702217030861	-6.33006954079035	-0.0000237289141366579	no-sig	no-sig
PrileiEVm021117t1	0.0200629420975515	5.67526029423243	0.0440468517629507	0.96502891542676	0.981185051311407	-6.33014471954891	0.000310166535807637	no-sig	no-sig
